id,oracion_id,oracion_original,oracion_limpia,oracion_sinStopWords,presidente,vicepresidente,lista,Partido
AG1,62,"O sea, ya no hay una conexión ideológica entre el uso de nuestro mar territorial y esta fuerza supuestamente de liberación nacional.",o sea ya no hay una conexion ideologica entre el uso de nuestro mar territorial y esta fuerza supuestamente de liberacion nacional,conexion ideologica uso mar territorial fuerza supuestamente liberacion nacional,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,63,"Lo que yo considero que pasó es que ya terminó de prostituirse el uso de nuestro mar territorial y siendo mucho menos chicos en la parte costera que Colombia y que Perú que son los grandes productores, 80% de la cocaína de Latinoamérica sale por nuestras costas.",lo que yo considero que paso es que ya termino de prostituirse el uso de nuestro mar territorial y siendo mucho menos chicos en la parte costera que colombia y que peru que son los grandes productores de la cocaina de latinoamerica sale por nuestras costas,considero paso termino prostituirse uso mar territorial siendo menos chicos parte costera colombia peru grandes productores cocaina latinoamerica sale costas,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,64,¿Qué hay en las costas de Ecuador que todo el mundo quiere sacar la cocaína por nuestras costas?,que hay en las costas de ecuador que todo el mundo quiere sacar la cocaina por nuestras costas,costas ecuador mundo quiere sacar cocaina costas,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,65,"Entonces, mi candidato dice presidente, es un control mirante que se llama Galo Moncayo y le decimos con carillo el vice de oro porque te recuerda que no siempre fue esto así, que la marina de este país era respetada.",entonces mi candidato dice presidente es un control mirante que se llama galo moncayo y le decimos con carillo el vice de oro porque te recuerda que no siempre fue esto asi que la marina de este pais era respetada,entonces candidato dice presidente control mirante llama galo moncayo decimos carillo vice oro recuerda siempre asi marina pais respetada,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,66,"Entonces, necesitas volver a tomar el total control del perfil costero porque te desgastas en frontera norte y frontera sur Cuando lo que no sale por costa no entraría por las fronteras.",entonces necesitas volver a tomar el total control del perfil costero porque te desgastas en frontera norte y frontera sur cuando lo que no sale por costa no entraria por las fronteras,entonces necesitas volver tomar total control perfil costero desgastas frontera norte frontera sur sale costa entraria fronteras,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,67,"Usted dice fortalecer al ministerio, pero cómo va a garantizar el abastecimiento de medicinas, el equipamiento en hospital es la atención oportuna.",usted dice fortalecer al ministerio pero como va a garantizar el abastecimiento de medicinas el equipamiento en hospital es la atencion oportuna,usted dice fortalecer ministerio va garantizar abastecimiento medicinas equipamiento hospital atencion oportuna,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,68,"Es increíble cómo el ministerio de salud ha estado ausente, muy a pesar del esfuerzo enorme que hacen nuestros médicos porque nuestros doctores, policías, militares y maestros son los grandes héroes de esta historia y los que han mantenido de alguna manera la estructura de la reparación del tejido social.",es increible como el ministerio de salud ha estado ausente muy a pesar del esfuerzo enorme que hacen nuestros medicos porque nuestros doctores policias militares y maestros son los grandes heroes de esta historia y los que han mantenido de alguna manera la estructura de la reparacion del tejido social,increible ministerio salud ausente pesar esfuerzo enorme hacen medicos doctores policias militares maestros grandes heroes historia mantenido alguna manera estructura reparacion tejido social,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,69,"Nosotros proponemos que hay un ministerio de salud preventivo más que paliativo, donde ya uno llega con la enfermedad ya avanzada y luego te derivan a un ies quebrado.",nosotros proponemos que hay un ministerio de salud preventivo mas que paliativo donde ya uno llega con la enfermedad ya avanzada y luego te derivan a un ies quebrado,proponemos ministerio salud preventivo mas paliativo llega enfermedad avanzada luego derivan ies quebrado,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,70,"Y les pongo, por ejemplo, cómo manejar más eficientemente los recursos, el seguro campesino.",y les pongo por ejemplo como manejar mas eficientemente los recursos el seguro campesino,pongo ejemplo manejar mas eficientemente recursos seguro campesino,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,71,"En el seguro campesino tú tienes una persona afiliada, pero cinco que no pueden acceder a la atención.",en el seguro campesino tu tienes una persona afiliada pero cinco que no pueden acceder a la atencion,seguro campesino persona afiliada cinco pueden acceder atencion,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,72,"Sin embargo, y sabiendo que están expuestos a pesticidas, fungicidas, plagicidas, que causan algunos cánceros daño a los órganos vitales porque algunos ya están prohibidos internacionalmente.",sin embargo y sabiendo que estan expuestos a pesticidas fungicidas plagicidas que causan algunos canceros dano a los organos vitales porque algunos ya estan prohibidos internacionalmente,embargo sabiendo estan expuestos pesticidas fungicidas plagicidas causan canceros dano organos vitales estan prohibidos internacionalmente,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,73,"Y en lugar de hacer, por lo menos, una prueba de sangre a una de las familias que sabes que están expuestas a eso, te sientas a esperar que le de cáncer a los cinco miembros familiares y que vayan a parar un ies quebrado.",y en lugar de hacer por lo menos una prueba de sangre a una de las familias que sabes que estan expuestas a eso te sientas a esperar que le de cancer a los cinco miembros familiares y que vayan a parar un ies quebrado,lugar hacer menos prueba sangre familias sabes estan expuestas sientas esperar cancer cinco miembros familiares vayan parar ies quebrado,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,74,"Si no lo quieres ver con corazón, que es lo primero con lo que deberías verlo, míralo desde el lado económico.",si no lo quieres ver con corazon que es lo primero con lo que deberias verlo miralo desde el lado economico,si quieres ver corazon primero deberias verlo miralo lado economico,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,75,"En este país, el acceso a agua potable y sana o la información que tú tienes como, por ejemplo, alcalde o presidente de una comuna, para cerrar el agua si viene contaminada es cero.",en este pais el acceso a agua potable y sana o la informacion que tu tienes como por ejemplo alcalde o presidente de una comuna para cerrar el agua si viene contaminada es cero,pais acceso agua potable sana informacion ejemplo alcalde presidente comuna cerrar agua si viene contaminada cero,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,76,Un dólar invertido en saneamiento te ahorra cuatro dólares en salud.,un dolar invertido en saneamiento te ahorra cuatro dolares en salud,dolar invertido saneamiento ahorra cuatro dolares salud,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,77,"Entonces, el hecho de que no haya prevención, en primer lugar, tiene nuestra progredación enferma por sus mismas actividades o por el tema de la minería ilegal, que es un fantasma enorme que sigue contaminando nuestras aguas, es el ejemplo puntual de eso.",entonces el hecho de que no haya prevencion en primer lugar tiene nuestra progredacion enferma por sus mismas actividades o por el tema de la mineria ilegal que es un fantasma enorme que sigue contaminando nuestras aguas es el ejemplo puntual de eso,entonces hecho prevencion primer lugar progredacion enferma mismas actividades tema mineria ilegal fantasma enorme sigue contaminando aguas ejemplo puntual,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,78,"Y por otro lado, yo no sé si tú recuerdas, Liz, otra vez te voy a hacer una pregunta, el Ministerio de Salud, ¿cuándo estuvo presente en tu vida antes de la pandemia?",y por otro lado yo no se si tu recuerdas liz otra vez te voy a hacer una pregunta el ministerio de salud cuando estuvo presente en tu vida antes de la pandemia,lado si recuerdas liz vez voy hacer pregunta ministerio salud presente vida pandemia,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,79,"Porque ahí sí, por supuesto que sí, pero ¿cuándo recuerdas tú el Ministerio de Salud estuvo presente en mi vida?",porque ahi si por supuesto que si pero cuando recuerdas tu el ministerio de salud estuvo presente en mi vida,ahi si supuesto si recuerdas ministerio salud presente vida,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,80,"Por eso, usted menciona que lo va a fortalecer.",por eso usted menciona que lo va a fortalecer,usted menciona va fortalecer,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,81,"Y al vez se digre el año 92, borja con el tucán máximo.",y al vez se digre el ano borja con el tucan maximo,vez digre ano borja tucan maximo,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,82,"Creo que esa fue la última gran campaña en la cual, como cuatoriano, sentimos la presencia de un Ministerio de Salud y eso lo puede seguir pasando porque el hierje está quebrado.",creo que esa fue la ultima gran campana en la cual como cuatoriano sentimos la presencia de un ministerio de salud y eso lo puede seguir pasando porque el hierje esta quebrado,creo ultima gran campana cuatoriano sentimos presencia ministerio salud puede seguir pasando hierje quebrado,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,83,"Y por supuesto, la mafia, enquistada, tienes que sacarla.",y por supuesto la mafia enquistada tienes que sacarla,supuesto mafia enquistada sacarla,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,84,"Algunas de las propuestas de Andrea González Nader, candidata de la Presidencia por el Partido Social Patrioteca, gracias, Andrea, por haber estado esta mañana con nosotros.",algunas de las propuestas de andrea gonzalez nader candidata de la presidencia por el partido social patrioteca gracias andrea por haber estado esta manana con nosotros,propuestas andrea gonzalez nader candidata presidencia partido social patrioteca gracias andrea haber manana,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG1,85,"Y si me dejas terminar, pueden revisar el plan de gobierno en andreagonzáleznader.com o .overhear.",y si me dejas terminar pueden revisar el plan de gobierno en andreagonzaleznader com o overhear,si dejas terminar pueden revisar plan gobierno andreagonzaleznader com overhear,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG2,1,"Andrea González Nader, candidata presidencial de Sociedad Patriótica, es una ingeniera en gestión tecnológica con enfoque en medio ambiente y una activista destacada en la defensa de los océanos y los manglares.",andrea gonzalez nader candidata presidencial de sociedad patriotica es una ingeniera en gestion tecnologica con enfoque en medio ambiente y una activista destacada en la defensa de los oceanos y los manglares,andrea gonzalez nader candidata presidencial sociedad patriotica ingeniera gestion tecnologica enfoque medio ambiente activista destacada defensa oceanos manglares,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG2,2,"Con una trayectoria política que incluye postulaciones previas a la vicepresidencia y otros cargos, González propone una estrategia integral basada en la sostenibilidad económica, social y ambiental.",con una trayectoria politica que incluye postulaciones previas a la vicepresidencia y otros cargos gonzalez propone una estrategia integral basada en la sostenibilidad economica social y ambiental,trayectoria politica incluye postulaciones previas vicepresidencia cargos gonzalez propone estrategia integral basada sostenibilidad economica social ambiental,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG2,3,"Defiende el uso estratégico de los recursos no renovables para el desarrollo en educación y tecnología, y plantea reformas clave, como la reducción de la burocracia, la descentralización del sistema educativo y el ajuste de la constitución para favorecer la inversión privada.",defiende el uso estrategico de los recursos no renovables para el desarrollo en educacion y tecnologia y plantea reformas clave como la reduccion de la burocracia la descentralizacion del sistema educativo y el ajuste de la constitucion para favorecer la inversion privada,defiende uso estrategico recursos renovables desarrollo educacion tecnologia plantea reformas clave reduccion burocracia descentralizacion sistema educativo ajuste constitucion favorecer inversion privada,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG2,4,"Además, busca combatir la corrupción y el crimen organizado mediante modelos internacionales adaptados, y plantea un enfoque renovado en la gestión de los ministerios, incluyendo una mayor división del sector energético y la creación de una agencia de protección ambiental.",ademas busca combatir la corrupcion y el crimen organizado mediante modelos internacionales adaptados y plantea un enfoque renovado en la gestion de los ministerios incluyendo una mayor division del sector energetico y la creacion de una agencia de proteccion ambiental,ademas busca combatir corrupcion crimen organizado mediante modelos internacionales adaptados plantea enfoque renovado gestion ministerios incluyendo mayor division sector energetico creacion agencia proteccion ambiental,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
