ID;Oracion_ID;Oracion;Temas Clave
1;260;fortalecer dinámica industrial sancionar conducta anticompetitiva tal abuso poder mercado comportamiento depredador práctica colusoria;industria
1;261;establecer limitación correspondiente empresa dominante mercado particular poder operar mercado adyacente aquel caso involucrar monopolio natural;
1;262;aplicar norma código ingenio flexibilidad internacional derecho propiedad intelectual derecho relacionado reducir tiempo apropiabilidad aumentar requisito nivel inventivo ser sujeto protección;
1;263;realizar trabajo coordinado ie ipi sector productivo uso limitación excepción derecho propiedad intelectual asimilación desagregación tecnológico estrategia protección uso conocimiento generado desarrollo actividad;desarrollo
1;264;potenciar banco idea incorporar recurso económico herramienta financiero emprendedor innovador;
1;265;banco idea ofrecer capital semillo capital riesgo medio pago fondo garantía iniciativa innovadora país;
1;266;incentivar industria intermedio final textil cuero b mueble producto madera c sustancia producto químico ejemplo medicamento d bien capital ejemplo maquinario equipo impulsar progreso tecnológico aquel mayor potencial generación valor agregado nacional través siguiente instrumento;industria
1;267;atracción inversión privado sector seleccionado;inversión
1;268;b;
1;269;línea crédito financiamiento adopción tecnología sostenible ambiente;tecnología, ambiente
1;270;c;
1;271;utilizar sistema compra público impulsar industria nacional;industria
1;272;d;
1;273;reciprocidad certificación internacional medicamento;
1;275;desarrollar rueda negocio nacional internacional;
1;276;f;
1;277;fomento exportación comercio justo;exportaciones, comercio
1;278;g;
1;279;asegurar calidad producto ecuatoriano;
1;280;h;
1;281;implementación centro desagregación innovación transferencia tecnológico;innovación
1;282;i;
1;283;fomentar investigación desarrollo innovación idi;desarrollo, innovación
1;284;impulsar agroindustria fomentar sector agrícola característica ser intensivo empleo potencial encadenamiento productivo alimento bebido tabaco industrialización cacao b elaborado pescado c extracto aceite d lácteo cárnico través siguiente instrumento;industria, empleo
1;285;impulso instituto formación técnico relacionado sector agroindustrial;industria
1;286;b;
1;287;desarrollar instituto investigación agroindustria vincular sector público privado;industria
1;288;c;
1;289;reducir costo insumo importado adquisición tecnología;tecnología
1;290;d;
1;291;reducción costo producción cultivo alto impacto industrialización;industria
1;293;promover construcción aprovechamiento proyecto multipropósito;
1;294;f;
1;295;capacitación gira captura tecnológico;
1;296;g;
1;297;promoción consumo producción agroindustrial nacional;industria
1;298;h;
1;299;drawback producto procesado acceso preferencial mercado;
1;300;i;
1;301;garantizar certificación internacional relacionado trazabilidad sostenibilidad;sostenibilidad
1;302;fortalecer desarrollo industria básico siderurgia b fundición refinación cobre c fundición refinación aluminio d petroquímico pulpa papel cartón f astillero generar encadenamiento productivo sustitución importación;importaciones, industria, desarrollo
1;303;justicia ético transparente lucha corrupción justicia ético transparente lucha corrupción diagnóstico país necesitar urgencia combatir corrupción sistema justicia funcionir pleno respeto principio sujeción ley constitución imparcialidad integridad corrección equidad competencia diligencia cada persona tener igualdad ley aplicación ley ser tratar dignidad equidad;justicia, igualdad, corrupción
1;304;sistema justicia característica ser fundamental combatir corrupción lograr convivencia pacífico respeto derechos humanos desarrollo sociedad próspero armoniós;justicia, derechos humanos, desarrollo, corrupción
1;305;promover igualdad persona ley importar origen étnico género orientación sexual religión discapacidad cualquiera característica personal;igualdad
1;306;exigimos persona ser tratar manera justo garantizar juicio imparcial independiente discriminación preferencia ninguno tipo;
1;307;afirmamos justicia sancionar corrupto buscar aprovechar él bien común;justicia
1;308;promover acceso equitativo justicia persona independientemente situación económico social;justicia
1;309;eliminarer barrera dificultar acceso servicio jurídico justicia implementarer medida garantizar representación legal adecuado gratuito aquel poder costear él;justicia
1;310;defendar principio presunción inocencia debido proceso pleno respeto ley constitución;
1;311;rechazar cualquiera forma trato inhumano cruel degradante proceso detención prisión preventivo exigimos respetar derecho fundamental persona seno proceso judicial ser acusado víctima;
1;312;luchar transparencia rendición cuenta sistema justicia;justicia, transparencia
1;313;demandar proceso judicial ser abierto accesib él público respeto necesario derecho intimidad así requerir establecer mecanismo efectivo supervisión control prevenir corrupción abuso poder impunidad persona corporación;corrupción
1;314;promover enfoque justicia restaurativo proceso complejo basado derechos humanos encaminado atender necesidad responsabilidad individual colectivo parte lograr reparación completo integral víctima reintegración cometer delito;justicia, derechos humanos
1;315;priorizacer proceso consecución acceso justicia reparación integral víctima incluir reparación simbólico;justicia
1;316;garantizarer participación víctima activo plena garantía respeto derechos humanos proceso judicial brindar apoyo protección adecuado superar efecto físico emocional económico delito sufrido;derechos humanos
1;317;subrayar importancia rehabilitación reintegración persona conflicto ley;
1;318;establecerer medida apoyo oportunidad educación cualificación profesional atención psicosocial fin prevenir reincidencia promover reinserción exitoso sociedad;educación
1;319;reivindicar enfoque preventivo sistema justicia buscar abordar causa subyacente delincuencia promueva educación inclusión social igualdad oportunidad resolución pacífico conflicto;igualdad, justicia, educación
1;320;priorizar inversión programa prevención rehabilitación actuar manera proactivo reactivo sanción punitiva;inversión
1;321;convocamos compartir visión sociedad justo ser aquel luchar corrupción otorgar mismo trato ciudadano frente norma jurídico institución rigen vez ser sensible desigualdad diferencia adoptar medida orientado equilibrar situación desventaja discriminación preexistent;igualdad, corrupción
1;322;implicar eliminación privilegio poderoso inclusión social históricamente excluido pues derecho administración justicia convertir vía transformación profundización democracia tener objetivo mira proponer despolitizar justicia desjudicializar política recuperar independencia imparcialidad pleno sujeción ley constitución función judicial fiscalía cumplir función sancionar delito persona;democracia, política, justicia
