ID;Oracion_ID;Oracion
1;224;justicia para el bienestar económico con igualdad de oportunidades justicia para el bienestar económico con igualdad de oportunidades diagnóstico en la situación de injusticia que ha impuesto el neoliberalismo marcada por la desigualdad económica nos unimos en este plan de gobierno para trabajar por la justicia económica con igualdad de oportunidades
1;225;reconocemos que la prosperidad no debe estar limitada a unos pocos privilegiados sino que debe ser compartida por los miembros de nuestra sociedad sin importar su origen género raza o cualquier otra característica personal
1;226;afirmamos que la justicia económica implica el acceso equitativo a oportunidades recursos y recompensas
1;227;nos comprometemos a luchar contra la desigualdad y la concentración injusta de la riqueza fomentando un sistema en el que cada persona tenga la posibilidad de alcanzar su máximo potencial y disfrutar de una vida digna estimulando nuevas formas de propiedad y gestión colectiva
1;228;rechazamos cualquier forma de discriminación o exclusión que obstaculice la igualdad de oportunidades
1;229;nos oponemos a las barreras que limitan el acceso a la educación el empleo la vivienda y los servicios básicos
1;230;buscamos construir una sociedad en la que cada individuo tenga la libertad de elegir su camino y desarrollar sus habilidades sin importar su origen socioeconómico
1;231;nos comprometemos a promover una distribución justa de los recursos y las oportunidades económicas
1;232;promovemos políticas fiscales progresivas que aseguren una carga equitativa sobre aquellos que tienen mayor capacidad contributiva
1;233;buscamos impulsar la creación de empleos dignos con salarios justos y condiciones laborales adecuadas promoviendo la movilidad social y la inclusión económica
1;234;entendemos que la justicia económica requiere de un enfoque integral que aborde las desigualdades estructurales y promueva la inclusión de grupos marginados
1;235;nos comprometemos a desafiar los prejuicios y estereotipos que perpetúan la discriminación construyendo una sociedad en la que cada persona tenga la oportunidad de prosperar y contribuir plenamente
1;236;en este plan de gobierno llamamos a la acción a todos aquellos que comparten nuestra visión de justicia económica con igualdad de oportunidades
1;237;juntos podemos construir un sistema económico inclusivo sostenible e igualitario
1;238;la justicia económica con igualdad de oportunidades es un pilar fundamental para una sociedad justa y próspera
1;239;nos comprometemos a trabajar juntos superando diferencias y construyendo puentes para alcanzar un futuro en el que cada individuo tenga la libertad de perseguir sus sueños y contribuir al bienestar común para lo cual proponemos democratizar la economía fortalecer los mecanismos de protección de los consumidores con políticas como la extensión de la protección a la transparencia de los contratos así como la prohibición de las cláusulas abusivas y la proscripción de las cláusulas abusivas de arbitraje
1;240;el estado deberá establecer mecanismos expeditos eficientes y gratuitos para la resolución de conflictos derivados del abuso a los consumidores
1;241;democratizar el acceso a los recursos financieros mediante un fortalecimiento de la banca pública y las finanzas populares como motor de la inversión nacional
1;242;disminuir de manera generalizada las tasas de interés activas en el país en todos sus segmentos con especial énfasis en los créditos a las microempresas que desempeñan actividades productivas en detrimento del crédito de consumo suntuario
1;243;consolidar y regenerar la capacidad económica y organizativa de los sectores populares en el sector urbano y rural en particular la economía popular y solidaria y el campesinado
1;244;a través del senadi divulgar las tecnologías en dominio público es decir las patentes vencidas o vigentes en otros países pero que no son sujeto de protección en el ecuador para el fortalecimiento del sector tecnológico nacional
1;245;apoyar a las mipymes y actores de la economía popular y solidaria en el uso de las herramientas de gestión del conocimiento para que optimicen la tecnología divulgada
1;246;simplificar los requisitos y procedimientos administrativos necesarios para la obtención de créditos registros sanitarios y permisos de venta al público para micro pequeñas y medianas empresas mipymes y emprendedores
1;247;poner a disposición del sector privado las herramientas de propiedad industrial para contribuir a aumentar el valor agregado de los productos y servicios de las empresas ecuatorianas
1;248;regular el manejo y el almacenamiento de la información digital de los usuarios de toda clase de servicios en el país para la protección de datos
1;249;para ello se prohibirá la venta o cesión de dichos datos a terceros salvo consentimiento explícito y voluntario de las personas
1;250;respetando el derecho a la privacidad de la información fortalecer los estándares de datos abiertos que reduzcan las barreras de entrada en las distintas industrias conforme lo sugerido por los estándares internacionales a través de mecanismos como la portabilidad de la información centros de compensación de datos interfaces de programación de aplicaciones para el intercambio de datos etc
1;251;garantizar el principio de neutralidad de la red establecido en el código ingenios de manera que se salvaguarde la libre elección la privacidad la transparencia y la no discriminación en el acceso a la información por parte de los usuarios
1;252;reformar el régimen de insolvencia para balancear las relaciones de poder entre deudores y acreedores mediante un fortalecimiento de los mecanismos de reorganización empresarial a la par que se sanciona a aquellas entidades financieras que hayan participado en préstamos predatorios
1;253;este régimen debe establecer mecanismos especiales para las pymes
